fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_total_SO2_ratio,acid_ratio,sulphate_alcohol,is_red,quality
0.307692307692308,2.2222222222222223,-1.9374999999999996,-0.1403508771929825,1.0357142857142856,-0.68,-1.0282131661442007,0.6870897155361009,1.3636363636363615,0.2941176470588238,-0.5263157894736841,0.36941436985670695,-0.980317957210929,0.0,1.0,5
0.6153846153846153,3.222222222222223,-1.9374999999999996,-0.017543859649122823,1.8214285714285714,-0.12,-0.6144200626959248,0.4682713347921217,-0.04545454545454444,1.0000000000000002,-0.3157894736842103,0.7068955995881483,-1.1078041458386876,0.7268951194184836,1.0,5
0.6153846153846153,2.5555555555555562,-1.6874999999999998,-0.0701754385964913,1.6071428571428568,-0.52,-0.7774294670846394,0.5120350109409126,0.22727272727272627,0.8235294117647061,-0.3157894736842103,0.058148550724946506,-1.0033302215221898,0.5742471443406022,1.0,5
3.230769230769231,-0.11111111111111092,1.5625,-0.1403508771929825,0.9999999999999998,-0.44,-0.7021943573667712,0.7308533916848918,-0.22727272727272627,0.4117647058823527,-0.3157894736842103,0.09594512095783608,1.2165132225776594,0.21806853582554467,1.0,6
0.307692307692308,2.0000000000000004,-1.9374999999999996,-0.15789473684210528,0.9999999999999998,-0.6,-0.9529780564263323,0.6870897155361009,1.3636363636363615,0.2941176470588238,-0.5263157894736841,0.3794193530310671,-0.9324904389749498,0.0,1.0,5
0.6923076923076926,1.666666666666667,-1.5624999999999998,-0.1929824561403509,0.7857142857142858,-0.52,-0.7147335423197492,0.38074398249451546,0.40909090909090806,-0.2941176470588235,-0.5263157894736841,-0.10200639004875758,-0.7865841329493788,-0.4880581516095536,1.0,5
0.23076923076923067,1.944444444444445,-1.9374999999999996,-0.26315789473684215,0.6428571428571428,-0.52,-1.1912225705329154,-0.013129102844627573,0.8181818181818182,-0.23529411764705904,-0.21052631578947384,3.02787864713318,-0.931098387390941,-0.292834890965733,1.0,7
0.6153846153846153,1.5555555555555558,-1.8124999999999996,-0.12280701754385967,0.9285714285714283,-0.76,-1.2288401253918495,0.4682713347921217,0.6818181818181808,0.3529411764705879,-0.4736842105263159,1.5700110912649552,-0.7655621197281176,0.0784008307372783,1.0,7
0.3846153846153847,1.1111111111111114,0.3124999999999999,0.5964912280701753,0.8571428571428568,-0.44,-0.1755485893416928,0.6870897155361009,0.6363636363636364,1.7058823529411768,0.052631578947368224,-0.697782772657877,-0.6497265343080921,1.6282450674974034,1.0,5
-0.23076923076923067,1.5555555555555558,-1.4374999999999996,-0.15789473684210528,1.7857142857142856,-0.52,-0.6394984326018809,0.271334792122538,0.3181818181818172,0.1764705882352943,-0.6315789473684215,-0.2616685468896777,-0.9071393238910495,-0.15368639667705147,1.0,5
-1.0769230769230773,1.7500000000000004,-1.9374999999999996,-0.1929824561403509,1.4999999999999996,-0.48,-0.7147335423197492,-0.07877461706783832,1.6818181818181808,0.05882352941176476,-0.26315789473684204,0.013305169443708336,-1.0897351339600687,-0.06022845275181752,1.0,5
0.6153846153846153,1.7222222222222225,-0.12500000000000008,-0.1929824561403509,2.392857142857143,-0.76,-1.0909090909090908,0.5995623632384945,0.22727272727272627,3.0000000000000004,-0.6842105263157897,0.27971459745767,-0.8149347150549004,2.086188992731048,1.0,5
1.4615384615384621,1.7777777777777781,-0.8124999999999999,0.1929824561403508,4.607142857142857,0.96,0.36363636363636365,0.862144420131289,-0.22727272727272627,2.1764705882352944,-0.6315789473684215,0.6081537905246203,-0.6978872665760621,1.4704049844236753,1.0,5
1.4615384615384621,1.7777777777777781,-0.7499999999999998,0.21052631578947364,4.392857142857142,0.92,0.4012539184952978,0.862144420131289,-0.18181818181818182,2.470588235294118,-0.6315789473684215,0.5127289070866251,-0.6978872665760621,1.7092419522326052,1.0,5
1.153846153846154,-0.11111111111111092,1.5625,-0.15789473684210528,1.6071428571428568,0.28,-0.16300940438871472,0.49015317286651716,0.40909090909090806,1.411764705882353,0.052631578947368224,0.4801490726712241,0.4966772090777,1.3556593977154718,1.0,7
0.846153846153846,1.444444444444445,-0.18749999999999978,-0.17543859649122812,5.464285714285714,-0.48,-0.7523510971786834,0.4682713347921217,-0.45454545454545453,3.0000000000000004,-0.5789473684210523,0.11214364724370676,-0.689717255413868,2.192107995846313,1.0,5
0.307692307692308,1.6111111111111114,-1.4374999999999996,0.29824561403508776,1.3928571428571423,-0.88,-1.0909090909090908,0.5995623632384945,0.7727272727272717,-0.05882352941176476,-0.736842105263158,-0.4240835291734701,-0.8331875673912887,-0.3966770508826589,1.0,4
0.6923076923076926,0.11111111111111123,1.2499999999999998,-0.15789473684210528,5.464285714285714,-0.44,-0.7523510971786834,0.49015317286651716,-0.7727272727272717,3.0000000000000004,-0.6315789473684215,0.23363261159867285,0.07344111645948544,2.13914849428868,1.0,6
